5633,0.454923,0,0
0,0,0,0
1287,0.105838,0,0
0,0,0,0
2403,0.201769,0,0
5081,0.417308,0,0
0,0,0,0
1006,0.0817601,0,0
3883,0.320818,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4900,0.385285,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3519,0.284998,0,0
5761,0.472064,0,0
5708,0.474132,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2944,0.239411,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3930,0.32118,0,0
0,0,0,0
6517,0.523188,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5929,0.476204,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5020,0.409457,0,0
0,0,0,0
5960,0.480897,0,0
5731,0.459923,0,0
0,0,0,0
0,0,0,0
2492,0.201594,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4698,0.380662,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1502,0.123912,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2039,0.172036,0,0
0,0,0,0
5008,0.404124,0,0
0,0,0,0
3346,0.272936,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2690,0.216103,0,0
0,0,0,0
0,0,0,0
4038,0.327721,0,0
0,0,0,0
880,0.0700126,0,0
4301,0.351548,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5444,0.440971,0,0
0,0,0,0
0,0,0,0
4339,0.359444,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4778,0.389343,0,0
290,0.0261382,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
320,0.0286293,0,0
0,0,0,0
4196,0.346862,0,0
0,0,0,0
246,0.0198515,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5823,0.463629,0,0
0,0,0,0
813,0.0652627,0,0
822,0.0684791,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
536,0.0398501,0,0
7022,0.572915,0,0
3835,0.306421,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5784,0.471912,0,0
1067,0.0875185,0,0
713,0.0578275,0,0
0,0,0,0
0,0,0,0
2531,0.204945,0,0
5481,0.451261,0,0
0,0,0,0
0,0,0,0
2307,0.198301,0,0
2709,0.228004,0,0
5684,0.46391,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5165,0.424362,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1680,0.143819,0,0
0,0,0,0
1564,0.129251,0,0
1257,0.0999896,0,0
0,0,0,0
0,0,0,0
2268,0.189047,0,0
0,0,0,0
0,0,0,0
0,0,0,0
531,0.0390291,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0.00169553,0,0
0,0,0,0
4470,0.360726,0,0
0,0,0,0
4336,0.352258,0,0
1836,0.151442,0,0
0,0,0,0
0,0,0,0
241,0.0201118,0,0
0,0,0,0
5289,0.426463,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3997,0.328457,0,0
0,0,0,0
0,0,0,0
2662,0.221497,0,0
2991,0.239379,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5154,0.411285,0,0
0,0,0,0
0,0,0,0
2039,0.173239,0,0
3390,0.275548,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4478,0.362716,0,0
0,0,0,0
0,0,0,0
2314,0.186712,0,0
0,0,0,0
0,0,0,0
4772,0.388261,0,0
6192,0.508782,0,0
0,0,0,0
908,0.0735696,0,0
0,0,0,0
2406,0.195103,0,0
0,0,0,0
427,0.0363288,0,0
4771,0.381151,0,0
4948,0.408645,0,0
650,0.0519642,0,0
0,0,0,0
2681,0.213056,0,0
0,0,0,0
0,0,0,0
1444,0.119108,0,0
0,0,0,0
0,0,0,0
692,0.0568185,0,0
1456,0.114537,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1147,0.0901007,0,0
0,0,0,0
0,0,0,0
3970,0.324446,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6019,0.489108,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4803,0.394241,0,0
3638,0.295378,0,0
332,0.026171,0,0
0,0,0,0
722,0.0565359,0,0
0,0,0,0
0,0,0,0
4371,0.357359,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2486,0.202709,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2180,0.172785,0,0
4551,0.372412,0,0
4962,0.407043,0,0
0,0,0,0
817,0.0657262,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4348,0.356956,0,0
0,0,0,0
0,0,0,0
855,0.0682795,0,0
0,0,0,0
0,0,0,0
5089,0.405458,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
937,0.0770588,0,0
2315,0.188009,0,0
0,0,0,0
0,0,0,0
3334,0.27326,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
256,0.0230557,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
570,0.0478848,0,0
0,0,0,0
3793,0.311869,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0.00206171,0,0
1076,0.0837266,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2782,0.22382,0,0
803,0.0698721,0,0
0,0,0,0
6882,0.559769,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1840,0.142153,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3402,0.280094,0,0
1351,0.108843,0,0
6739,0.554915,0,0
5424,0.441281,0,0
5945,0.491899,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2526,0.20158,0,0
804,0.0667878,0,0
0,0,0,0
821,0.0693138,0,0
5334,0.43875,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3884,0.311999,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4825,0.396414,0,0
4783,0.393617,0,0
0,0,0,0
207,0.0170714,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5779,0.46478,0,0
0,0,0,0
76,0.00606599,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
492,0.0410043,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5584,0.450166,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3887,0.318392,0,0
0,0,0,0
0,0,0,0
3404,0.273383,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4907,0.39981,0,0
0,0,0,0
0,0,0,0
5379,0.432092,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1382,0.115037,0,0
2502,0.197338,0,0
0,0,0,0
3607,0.299545,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4687,0.381354,0,0
0,0,0,0
485,0.0367629,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6264,0.509133,0,0
1461,0.120049,0,0
0,0,0,0
4594,0.371773,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3620,0.299554,0,0
3892,0.312263,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
769,0.0615693,0,0
0,0,0,0
1642,0.136915,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1329,0.112291,0,0
0,0,0,0
1974,0.168322,0,0
0,0,0,0
5268,0.427335,0,0
0,0,0,0
0,0,0,0
1173,0.0995237,0,0
0,0,0,0
0,0,0,0
5101,0.416091,0,0
4255,0.351022,0,0
0,0,0,0
744,0.0642123,0,0
2250,0.184966,0,0
0,0,0,0
4093,0.335479,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1448,0.124303,0,0
962,0.0755922,0,0
2280,0.182931,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1419,0.112291,0,0
0,0,0,0
6628,0.535281,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3488,0.283213,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
294,0.0245041,0,0
0,0,0,0
204,0.0143832,0,0
0,0,0,0
35,0.00239907,0,0
0,0,0,0
0,0,0,0
2193,0.180157,0,0
5912,0.489859,0,0
0,0,0,0
0,0,0,0
966,0.0800312,0,0
0,0,0,0
0,0,0,0
691,0.0529475,0,0
2080,0.16536,0,0
0,0,0,0
5386,0.43857,0,0
383,0.0315083,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2246,0.180127,0,0
0,0,0,0
1244,0.103871,0,0
3288,0.263271,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4068,0.335394,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5167,0.416048,0,0
0,0,0,0
499,0.0431429,0,0
0,0,0,0
0,0,0,0
2642,0.218228,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6165,0.503135,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
897,0.0750933,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7244,0.58877,0,0
0,0,0,0
0,0,0,0
3826,0.304037,0,0
0,0,0,0
0,0,0,0
3821,0.31655,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5684,0.460422,0,0
0,0,0,0
6993,0.564681,0,0
0,0,0,0
0,0,0,0
2216,0.179642,0,0
5765,0.461321,0,0
3565,0.294808,0,0
5200,0.421916,0,0
4823,0.390944,0,0
0,0,0,0
0,0,0,0
4648,0.373057,0,0
1655,0.138421,0,0
0,0,0,0
4721,0.388191,0,0
4677,0.368886,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4775,0.389353,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2326,0.187781,0,0
3220,0.263377,0,0
0,0,0,0
0,0,0,0
1280,0.105562,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
655,0.053108,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1366,0.109671,0,0
2560,0.208983,0,0
0,0,0,0
0,0,0,0
2682,0.215762,0,0
0,0,0,0
6729,0.551638,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2582,0.212411,0,0
0,0,0,0
0,0,0,0
3432,0.280997,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4707,0.389949,0,0
2661,0.219863,0,0
0,0,0,0
0,0,0,0
0,0,0,0
195,0.0158787,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1843,0.14546,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2661,0.218135,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3267,0.262986,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5652,0.459093,0,0
956,0.0787555,0,0
4925,0.396353,0,0
5104,0.410485,0,0
0,0,0,0
0,0,0,0
0,0,0,0
670,0.0560212,0,0
0,0,0,0
0,0,0,0
974,0.0778487,0,0
4243,0.341783,0,0
0,0,0,0
0,0,0,0
1893,0.155115,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1293,0.109512,0,0
4663,0.376413,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
298,0.0266455,0,0
2975,0.246334,0,0
5426,0.440775,0,0
461,0.0377472,0,0
0,0,0,0
0,0,0,0
0,0,0,0
216,0.0185824,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1664,0.140834,0,0
0,0,0,0
0,0,0,0
2205,0.175844,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2674,0.218818,0,0
5367,0.428937,0,0
0,0,0,0
632,0.0461963,0,0
4870,0.403068,0,0
2306,0.184488,0,0
5591,0.455386,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6785,0.54299,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4779,0.385176,0,0
299,0.02363,0,0
4320,0.345022,0,0
0,0,0,0
0,0,0,0
2387,0.196775,0,0
0,0,0,0
0,0,0,0
3769,0.305736,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1887,0.155935,0,0
0,0,0,0
3966,0.321872,0,0
0,0,0,0
0,0,0,0
0,0,0,0
984,0.0780274,0,0
0,0,0,0
5122,0.406051,0,0
0,0,0,0
0,0,0,0
827,0.0695448,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5721,0.47082,0,0
4751,0.392163,0,0
4193,0.333987,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1636,0.130111,0,0
0,0,0,0
0,0,0,0
5428,0.439446,0,0
0,0,0,0
1877,0.149213,0,0
0,0,0,0
0,0,0,0
5601,0.461324,0,0
0,0,0,0
0,0,0,0
0,0,0,0
689,0.0535265,0,0
1963,0.151902,0,0
5449,0.449748,0,0
0,0,0,0
4807,0.400907,0,0
2053,0.167236,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3164,0.249444,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4678,0.379924,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5318,0.423564,0,0
0,0,0,0
153,0.0134334,0,0
11,0.00101159,0,0
0,0,0,0
0,0,0,0
4916,0.400005,0,0
1261,0.103828,0,0
0,0,0,0
5193,0.421134,0,0
1554,0.128891,0,0
92,0.00889002,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1520,0.127655,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5807,0.477065,0,0
0,0,0,0
6436,0.525064,0,0
3716,0.297165,0,0
4382,0.361877,0,0
1702,0.138189,0,0
0,0,0,0
0,0,0,0
3910,0.320374,0,0
0,0,0,0
0,0,0,0
5560,0.461608,0,0
0,0,0,0
0,0,0,0
2655,0.220587,0,0
0,0,0,0
0,0,0,0
1251,0.104375,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2384,0.188189,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5741,0.472092,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5355,0.442429,0,0
5563,0.459945,0,0
3081,0.244541,0,0
0,0,0,0
0,0,0,0
2167,0.181516,0,0
0,0,0,0
0,0,0,0
5293,0.432629,0,0
0,0,0,0
840,0.06971,0,0
0,0,0,0
0,0,0,0
4096,0.334095,0,0
2863,0.229865,0,0
0,0,0,0
2729,0.226019,0,0
3325,0.269592,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2833,0.230894,0,0
3856,0.303428,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5775,0.463514,0,0
3653,0.301484,0,0
301,0.0272256,0,0
2592,0.2122,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3043,0.24499,0,0
3218,0.262555,0,0
5102,0.404429,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2437,0.20227,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2908,0.238814,0,0
3855,0.315361,0,0
2097,0.16725,0,0
0,0,0,0
1885,0.152443,0,0
0,0,0,0
5716,0.465792,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6142,0.498809,0,0
0,0,0,0
0,0,0,0
5907,0.482248,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6227,0.50622,0,0
0,0,0,0
0,0,0,0
0,0,0,0
964,0.0849422,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4887,0.393701,0,0
0,0,0,0
